part_id,part_year,diameter,length,material,failure_year
RS57048,1950,100,48.61202513,HDPE,2013
RS57054,1964,125,70.46017911,CU,2012
RS5706,1963,80,8.079226503,CU,2004
RS5706,1963,80,8.079226503,CU,2009
RS57088,1972,100,102.2753567,HDPE,2002
RS57088,1972,100,102.2753567,HDPE,2003
RS57088,1972,100,102.2753567,HDPE,2003
RS57088,1972,100,102.2753567,HDPE,2012
RS57095,1970,150,151.659052,HDPE,2006
RS5710,1973,125,82.54597878,HDPE,2015
RS57113,1979,80,85.74685338,HDPE,2008
RS57113,1979,80,85.74685338,HDPE,2013
RS57121,1951,150,56.12174076,HDPE,2003
RS57121,1951,150,56.12174076,HDPE,2003
RS57121,1951,150,56.12174076,HDPE,2004
RS57154,1964,80,73.45243961,HDPE,2013
RS57193,1994,150,50.4907666,GI,2014
RS57358,1967,100,97.93924412,HDPE,2009
RS57358,1967,100,97.93924412,HDPE,2015
RS57370,1947,80,95.59768601,HDPE,2015
RS57370,1947,80,95.59768601,HDPE,2015
RS57373,1960,200,143.8875165,CU,2015
RS5739,1945,80,18.32436553,HDPE,2008
RS57413,1949,80,140.8538289,HDPE,2003
RS57413,1949,80,140.8538289,HDPE,2004
RS57413,1949,80,140.8538289,HDPE,2004
RS57413,1949,80,140.8538289,HDPE,2004
RS57413,1949,80,140.8538289,HDPE,2005
RS57413,1949,80,140.8538289,HDPE,2005
RS57413,1949,80,140.8538289,HDPE,2007
RS57413,1949,80,140.8538289,HDPE,2007
RS57414,1947,100,20.13690575,CU,2007
RS57420,1952,80,131.7274299,HDPE,2008
RS57420,1952,80,131.7274299,HDPE,2010
RS57420,1952,80,131.7274299,HDPE,2014
RS57425,1949,100,29.03183706,HDPE,2002
RS57425,1949,100,29.03183706,HDPE,2003
RS57425,1949,100,29.03183706,HDPE,2011
RS57429,1946,100,22.01182333,HDPE,2014
RS57439,1953,150,15.6625137,HDPE,2012
RS57441,1951,150,69.68538511,HDPE,2000
RS57441,1951,150,69.68538511,HDPE,2002
RS57441,1951,150,69.68538511,HDPE,2003
RS57441,1951,150,69.68538511,HDPE,2003
RS57441,1951,150,69.68538511,HDPE,2005
RS57441,1951,150,69.68538511,HDPE,2006
RS57441,1951,150,69.68538511,HDPE,2007
RS57441,1951,150,69.68538511,HDPE,2013
RS57445,1948,125,71.21277767,HDPE,2003
RS57445,1948,125,71.21277767,HDPE,2007
RS57445,1948,125,71.21277767,HDPE,2009
RS57445,1948,125,71.21277767,HDPE,2012
RS57454,1958,300,254.7161553,CU,2003
RS57464,1955,100,12.42999824,HDPE,2008
RS57481,1968,125,29.11592705,HDPE,2008
RS57486,1957,100,223.7949182,HDPE,2000
RS57486,1957,100,223.7949182,HDPE,2001
RS57486,1957,100,223.7949182,HDPE,2003
RS57486,1957,100,223.7949182,HDPE,2003
RS57486,1957,100,223.7949182,HDPE,2004
RS57492,1967,80,54.62312644,HDPE,2003
RS57494,1953,80,156.7728347,HDPE,2007
RS575,1970,80,237.0445303,HDPE,2014
RS57529,1969,125,129.5035657,HDPE,2009
RS57529,1969,125,129.5035657,HDPE,2009
RS57529,1969,125,129.5035657,HDPE,2010
RS57529,1969,125,129.5035657,HDPE,2010
RS57529,1969,125,129.5035657,HDPE,2012
RS5754,1950,80,3.467719588,CU,2004
RS57545,1977,125,107.0009377,CU,2005
RS57545,1977,125,107.0009377,CU,2006
RS57587,1988,150,18.99789182,GI,2009
RS57591,1996,125,154.8574488,GI,2013
RS57594,1969,125,31.43923485,CU,2009
RS57596,1968,125,28.71259462,CU,2011
RS5760,1971,100,103.8828416,HDPE,2005
RS57600,1968,150,144.1531523,HDPE,2001
RS57600,1968,150,144.1531523,HDPE,2003
RS57603,1984,150,347.8075937,HDPE,2008
RS57611,1969,125,534.8476107,HDPE,2007
RS57611,1969,125,534.8476107,HDPE,2013
RS57620,1966,150,1038.381015,HDPE,2005
RS57626,1969,125,206.5981702,HDPE,2008
RS57635,1969,125,27.32723877,CU,2009
RS57649,1944,100,703.4068991,CU,2013
RS57651,1983,100,10.24903467,RC,2005
RS57651,1983,100,10.24903467,RC,2010
RS57666,1897,80,59.25551852,CU,2007
RS57669,1974,125,20.94179901,HDPE,2004
RS57671,1973,125,52.91787898,HDPE,2005
RS5772,1950,225,83.43980694,HDPE,2007
RS5774,1950,200,88.82172862,HDPE,2005
RS5774,1950,200,88.82172862,HDPE,2006
RS5774,1950,200,88.82172862,HDPE,2008
RS5774,1950,200,88.82172862,HDPE,2014
RS57767,1968,125,284.0915843,CU,2010
RS57767,1968,125,284.0915843,CU,2010
RS57767,1968,125,284.0915843,CU,2010
RS57767,1968,125,284.0915843,CU,2012
RS57767,1968,125,284.0915843,CU,2013
RS57767,1968,125,284.0915843,CU,2013
RS57777,1970,80,112.7620749,HDPE,2009
RS57778,1968,125,15.74080321,CU,2005
RS578,1974,80,25.49496252,HDPE,2015
RS57802,1971,150,39.32553728,HDPE,2005
RS57829,1972,100,172.8720717,HDPE,2007
RS57829,1972,100,172.8720717,HDPE,2007
RS57833,1973,150,10.02608586,CU,2005
RS5785,1947,100,52.48138309,HDPE,2004
RS5785,1947,100,52.48138309,HDPE,2009
RS5785,1947,100,52.48138309,HDPE,2012
RS5786,1936,100,249.1604512,CU,2001
RS5786,1936,100,249.1604512,CU,2004
RS5786,1936,100,249.1604512,CU,2004
RS5786,1936,100,249.1604512,CU,2007
RS5786,1936,100,249.1604512,CU,2008
RS57873,1986,125,10.10580573,RC,2005
RS57876,1976,300,26.65040684,CU,2010
RS57896,1970,100,19.6455208,CU,2003
RS579,1970,100,15.31071806,CU,2009
RS579,1970,100,15.31071806,CU,2010
RS57912,1967,80,14.76465598,CU,2007
RS57914,1974,80,393.1020898,HDPE,2008
RS57926,1966,150,179.3173545,HDPE,2009
RS5793,1923,100,411.3199494,CU,2003
RS5793,1923,100,411.3199494,CU,2003
RS5793,1923,100,411.3199494,CU,2004
RS5793,1923,100,411.3199494,CU,2006
RS5793,1923,100,411.3199494,CU,2006
RS5793,1923,100,411.3199494,CU,2007
RS5793,1923,100,411.3199494,CU,2007
RS5793,1923,100,411.3199494,CU,2007
RS5793,1923,100,411.3199494,CU,2007
RS5793,1923,100,411.3199494,CU,2008
RS5795,1955,80,18.23196252,CU,2007
RS58015,1995,150,42.362636,MPVC,2010
RS58015,1995,150,42.362636,MPVC,2011
RS58043,1970,150,3.708333131,CU,2009
RS58044,1968,80,167.3500206,HDPE,2011
RS58056,1966,150,127.3162378,HDPE,2002
RS58057,1967,150,15.21534221,CU,2005
RS58057,1967,150,15.21534221,CU,2009
RS58064,1985,125,87.382881,HDPE,2003
RS58064,1985,125,87.382881,HDPE,2004
RS5808,1949,225,113.4433439,HDPE,2001
RS5808,1949,225,113.4433439,HDPE,2002
RS5808,1949,225,113.4433439,HDPE,2012
RS5808,1949,225,113.4433439,HDPE,2015
RS58093,1980,125,65.48652762,HDPE,2010
RS58124,1975,125,31.65019879,CU,2013
RS58140,1976,80,21.80400837,HDPE,2010
RS58160,1977,100,372.0269616,HDPE,2005
RS58160,1977,100,372.0269616,HDPE,2007
RS58166,1974,80,187.5422445,HDPE,2011
RS58169,1979,80,27.42704444,CU,2007
RS58173,1972,80,41.40362159,CU,2013
RS58190,1982,250,227.3658051,GI,2013
RS582,1972,80,16.3407167,CU,2009
RS58210,1974,150,241.3656539,CU,2005
RS58210,1974,150,241.3656539,CU,2005
RS58210,1974,150,241.3656539,CU,2009
RS58210,1974,150,241.3656539,CU,2009
RS58210,1974,150,241.3656539,CU,2011
RS58210,1974,150,241.3656539,CU,2013
RS58214,1973,150,98.49705711,CU,2002
RS58214,1973,150,98.49705711,CU,2005
RS58214,1973,150,98.49705711,CU,2007
RS58214,1973,150,98.49705711,CU,2008
RS58214,1973,150,98.49705711,CU,2010
RS58217,1971,125,348.1851913,CU,2004
RS58217,1971,125,348.1851913,CU,2005
RS58217,1971,125,348.1851913,CU,2006
RS58217,1971,125,348.1851913,CU,2006
RS58217,1971,125,348.1851913,CU,2013
RS58217,1971,125,348.1851913,CU,2014
RS58217,1971,125,348.1851913,CU,2015
RS58231,1976,125,43.50713011,CU,2002
RS58231,1976,125,43.50713011,CU,2003
RS58231,1976,125,43.50713011,CU,2009
RS58232,1967,125,3.621482552,CU,2002
RS58232,1967,125,3.621482552,CU,2003
RS58232,1967,125,3.621482552,CU,2006
RS58233,1971,125,138.1803728,CU,2004
RS58233,1971,125,138.1803728,CU,2005
RS58233,1971,125,138.1803728,CU,2005
RS58233,1971,125,138.1803728,CU,2005
RS58234,1969,150,17.36634305,CU,2002
RS58234,1969,150,17.36634305,CU,2005
RS58239,1977,125,27.67072672,CU,2005
RS58255,1983,300,185.8061061,CU,2011
RS58296,1952,200,154.0433906,HDPE,2002
RS58299,1955,200,82.38093665,HDPE,2005
RS58304,1956,100,104.5936601,CU,2005
RS58304,1956,100,104.5936601,CU,2009
RS58304,1956,100,104.5936601,CU,2011
RS58304,1956,100,104.5936601,CU,2013
RS5831,1954,225,211.2937472,HDPE,2004
RS5831,1954,225,211.2937472,HDPE,2004
RS58322,1969,150,27.08387497,CU,2004
RS58323,1964,150,221.1416951,HDPE,2006
RS58323,1964,150,221.1416951,HDPE,2006
RS58323,1964,150,221.1416951,HDPE,2007
RS58323,1964,150,221.1416951,HDPE,2007
RS58323,1964,150,221.1416951,HDPE,2008
RS58323,1964,150,221.1416951,HDPE,2009
RS58332,1958,150,127.6751203,CU,2005
RS58332,1958,150,127.6751203,CU,2008
RS58333,1921,100,112.8964918,CU,2007
RS58333,1921,100,112.8964918,CU,2007
RS58333,1921,100,112.8964918,CU,2009
RS58333,1921,100,112.8964918,CU,2013
RS5834,1952,225,96.9652922,HDPE,2002
RS5834,1952,225,96.9652922,HDPE,2005
RS5834,1952,225,96.9652922,HDPE,2007
RS58357,1959,100,94.42610284,HDPE,2009
RS5836,1968,150,52.00909848,HDPE,2008
RS58362,1949,100,59.20284411,CU,2002
RS58362,1949,100,59.20284411,CU,2005
RS58362,1949,100,59.20284411,CU,2007
RS58362,1949,100,59.20284411,CU,2011
RS58366,1971,80,38.43507189,HDPE,2004
RS58368,1978,80,104.5214772,HDPE,2006
RS58368,1978,80,104.5214772,HDPE,2011
RS58377,1948,80,75.26260192,CU,2006
RS58386,1961,125,75.65296565,HDPE,2004
RS58386,1961,125,75.65296565,HDPE,2005
RS58388,1978,100,55.74185483,HDPE,2006
RS58398,1967,100,100.3648312,HDPE,2002
RS58418,1975,100,32.53130705,HDPE,2005
RS58418,1975,100,32.53130705,HDPE,2005
RS58418,1975,100,32.53130705,HDPE,2012
RS58418,1975,100,32.53130705,HDPE,2015
RS58419,1955,100,32.72548048,HDPE,2002
RS58419,1955,100,32.72548048,HDPE,2004
RS58419,1955,100,32.72548048,HDPE,2008
RS58419,1955,100,32.72548048,HDPE,2010
RS58419,1955,100,32.72548048,HDPE,2011
RS58419,1955,100,32.72548048,HDPE,2012
RS58419,1955,100,32.72548048,HDPE,2015
RS58424,1962,100,61.5063183,HDPE,2008
RS58426,1965,150,146.3659377,HDPE,2001
RS58426,1965,150,146.3659377,HDPE,2003
RS58426,1965,150,146.3659377,HDPE,2003
RS58426,1965,150,146.3659377,HDPE,2007
RS58426,1965,150,146.3659377,HDPE,2008
RS58426,1965,150,146.3659377,HDPE,2014
RS58434,1991,80,62.40294444,MPVC,2011
RS58440,1948,100,83.22461231,CU,2006
RS58479,1959,80,239.1587746,HDPE,2006
RS58479,1959,80,239.1587746,HDPE,2007
RS58479,1959,80,239.1587746,HDPE,2010
RS5849,1970,100,73.93000492,HDPE,2010
RS58503,1965,80,50.37440062,CU,2012
RS58507,1964,100,183.8720421,HDPE,2011
RS58509,1960,125,93.88634995,CU,2006
RS58509,1960,125,93.88634995,CU,2010
RS58509,1960,125,93.88634995,CU,2013
RS58514,1980,125,81.29260734,CU,2009
RS58527,1927,125,164.9689578,CU,2009
RS58554,1939,80,65.99941469,CU,2014
RS58556,1935,80,101.9780667,CU,2010
RS58566,1951,100,140.8044482,CU,2001
RS58573,1964,125,144.1565113,HDPE,2005
RS58583,1950,100,56.44837127,CU,2011
RS58585,1963,100,23.63660846,CU,2013
RS58588,1960,80,227.4676248,CU,2003
RS58588,1960,80,227.4676248,CU,2005
RS58588,1960,80,227.4676248,CU,2007
RS58588,1960,80,227.4676248,CU,2007
RS58588,1960,80,227.4676248,CU,2009
RS58594,1950,150,238.9023491,CU,2000
RS58594,1950,150,238.9023491,CU,2004
RS58594,1950,150,238.9023491,CU,2005
RS58594,1950,150,238.9023491,CU,2005
RS58594,1950,150,238.9023491,CU,2007
RS58594,1950,150,238.9023491,CU,2007
RS58594,1950,150,238.9023491,CU,2007
RS58594,1950,150,238.9023491,CU,2009
RS58594,1950,150,238.9023491,CU,2009
RS58594,1950,150,238.9023491,CU,2011
RS58600,1953,100,78.6461947,CU,2007
RS58601,1952,80,147.893533,CU,2003
RS58601,1952,80,147.893533,CU,2003
RS58601,1952,80,147.893533,CU,2008
RS58601,1952,80,147.893533,CU,2011
RS58601,1952,80,147.893533,CU,2013
RS58601,1952,80,147.893533,CU,2015
RS58607,1956,80,39.599135,CU,2013
RS5864,1942,100,42.15711147,HDPE,2006
RS5864,1942,100,42.15711147,HDPE,2008
RS5864,1942,100,42.15711147,HDPE,2010
RS5864,1942,100,42.15711147,HDPE,2011
RS5870,1950,100,155.5590498,HDPE,2001
RS58725,1988,200,102.5314075,GI,2006
RS58725,1988,200,102.5314075,GI,2008
RS58725,1988,200,102.5314075,GI,2011
RS58739,1989,225,31.00997324,GI,2006
RS58744,1985,225,216.0062093,GI,2006
RS58744,1985,225,216.0062093,GI,2012
RS5875,1947,80,162.4680656,HDPE,2006
RS5875,1947,80,162.4680656,HDPE,2007
RS5875,1947,80,162.4680656,HDPE,2010
RS5875,1947,80,162.4680656,HDPE,2014
RS58757,1944,150,406.3595028,CU,2004
RS58757,1944,150,406.3595028,CU,2009
RS58757,1944,150,406.3595028,CU,2012
RS58770,1978,125,109.7764514,CU,2007
RS58770,1978,125,109.7764514,CU,2009
RS58770,1978,125,109.7764514,CU,2010
RS58770,1978,125,109.7764514,CU,2013
RS58782,1968,125,224.5145279,HDPE,2009
RS58782,1968,125,224.5145279,HDPE,2010
RS58784,1962,80,22.3764427,CU,2005
RS58784,1962,80,22.3764427,CU,2005
RS58786,1946,80,29.90626298,CU,2005
RS58787,1948,100,57.74085163,CU,2007
RS58787,1948,100,57.74085163,CU,2008
RS58787,1948,100,57.74085163,CU,2011
RS58787,1948,100,57.74085163,CU,2011
RS5879,1971,100,93.78997763,HDPE,2010
RS58792,1949,80,102.1363766,CU,2006
RS58792,1949,80,102.1363766,CU,2007
RS58792,1949,80,102.1363766,CU,2007
RS58792,1949,80,102.1363766,CU,2008
RS58792,1949,80,102.1363766,CU,2009
RS58792,1949,80,102.1363766,CU,2009
RS58792,1949,80,102.1363766,CU,2013
RS58792,1949,80,102.1363766,CU,2014
RS58793,1968,125,5.242281683,CU,2005
RS58794,1965,150,166.952456,HDPE,2000
RS58794,1965,150,166.952456,HDPE,2005
RS58794,1965,150,166.952456,HDPE,2007
RS58794,1965,150,166.952456,HDPE,2008
RS58794,1965,150,166.952456,HDPE,2010
RS58797,1916,100,198.008362,CU,2002
RS58797,1916,100,198.008362,CU,2005
RS58797,1916,100,198.008362,CU,2007
RS58797,1916,100,198.008362,CU,2007
RS58797,1916,100,198.008362,CU,2007
RS58797,1916,100,198.008362,CU,2008
RS58798,1963,100,3.563646515,CU,2005
RS58800,1957,100,19.90246875,CU,2001
RS58800,1957,100,19.90246875,CU,2011
RS58801,1959,100,143.1611408,HDPE,2007
RS58802,1957,150,203.0258466,HDPE,2003
RS58807,1965,150,86.71277828,HDPE,2012
RS58809,1961,150,61.23522524,HDPE,2002
RS58809,1961,150,61.23522524,HDPE,2009
RS58809,1961,150,61.23522524,HDPE,2009
RS58809,1961,150,61.23522524,HDPE,2010
RS58809,1961,150,61.23522524,HDPE,2014
RS58811,1963,100,36.5907908,HDPE,2003
RS58811,1963,100,36.5907908,HDPE,2005
RS58835,1954,80,214.7003922,HDPE,2003
RS58837,1958,100,10.88826355,HDPE,2013
RS58845,1918,80,33.67851875,CU,2009
RS58845,1918,80,33.67851875,CU,2009
RS58849,1973,150,81.792806,CU,2011
RS58849,1973,150,81.792806,CU,2014
RS58853,1988,200,14.79610331,GI,2003
RS58859,1978,250,64.01542177,GI,2009
RS5888,1953,80,236.6110373,HDPE,2002
RS5888,1953,80,236.6110373,HDPE,2003
RS5888,1953,80,236.6110373,HDPE,2004
RS5888,1953,80,236.6110373,HDPE,2005
RS5888,1953,80,236.6110373,HDPE,2006
RS5888,1953,80,236.6110373,HDPE,2006
RS5888,1953,80,236.6110373,HDPE,2006
RS5888,1953,80,236.6110373,HDPE,2008
RS5888,1953,80,236.6110373,HDPE,2013
RS5892,1969,150,161.2004181,HDPE,2009
RS5896,1946,80,57.12736476,HDPE,2004
RS5897,1958,100,41.42109917,HDPE,2005
RS5905,1962,80,134.1457315,HDPE,2008
RS5906,1966,80,24.08169327,CU,2004
RS5906,1966,80,24.08169327,CU,2005
RS5913,1957,80,145.4701379,HDPE,2000
RS5913,1957,80,145.4701379,HDPE,2004
RS594,1971,80,41.54351868,HDPE,2003
RS59432,1962,200,104.5852905,CU,2009
RS59432,1962,200,104.5852905,CU,2012
RS59438,1965,250,14.78053085,CU,2015
RS59438,1965,250,14.78053085,CU,2015
RS59439,1983,250,23.86649645,GI,2003
RS59448,1964,150,112.1118981,CU,2004
RS59448,1964,150,112.1118981,CU,2005
RS59448,1964,150,112.1118981,CU,2005
RS59457,1962,125,292.6296168,HDPE,2005
RS59473,1956,125,55.15856096,CU,2004
RS59473,1956,125,55.15856096,CU,2006
RS5948,1978,150,20.9541072,HDPE,2005
RS59484,1960,150,39.97201917,CU,2008
RS59509,1972,125,8.149423302,CU,2008
RS59516,1960,100,64.82095386,HDPE,2014
RS59530,1968,100,43.80686364,HDPE,2009
RS59536,1952,100,6.352597404,CU,2003
RS59536,1952,100,6.352597404,CU,2004
RS5954,1985,100,179.8247685,HDPE,2014
RS59546,1959,150,27.76544361,HDPE,2009
RS5955,1986,150,237.3375894,HDPE,2005
RS5955,1986,150,237.3375894,HDPE,2011
RS59552,1966,125,119.5660865,HDPE,2006
RS59553,1959,150,272.740565,HDPE,2003
RS59553,1959,150,272.740565,HDPE,2013
RS59554,1960,150,172.7705042,HDPE,2001
RS59558,1961,150,88.77230567,HDPE,2001
RS59558,1961,150,88.77230567,HDPE,2002
RS59558,1961,150,88.77230567,HDPE,2003
RS59558,1961,150,88.77230567,HDPE,2006
RS59566,1977,125,103.4206866,CU,2004
RS59566,1977,125,103.4206866,CU,2005
RS59566,1977,125,103.4206866,CU,2007
RS59566,1977,125,103.4206866,CU,2008
RS59568,1978,150,111.5822905,CU,2006
RS59569,1977,125,157.4434785,CU,2003
RS59569,1977,125,157.4434785,CU,2003
RS59569,1977,125,157.4434785,CU,2005
RS59569,1977,125,157.4434785,CU,2005
RS59569,1977,125,157.4434785,CU,2007
RS59569,1977,125,157.4434785,CU,2008
RS59573,1978,150,5.783952143,CU,2013
RS59617,1961,80,75.31826336,HDPE,2011
RS59619,1954,150,30.29014094,HDPE,2002
RS59619,1954,150,30.29014094,HDPE,2003
RS59619,1954,150,30.29014094,HDPE,2004
RS59619,1954,150,30.29014094,HDPE,2006
RS59621,1954,125,44.68693368,HDPE,2014
RS59621,1954,125,44.68693368,HDPE,2014
RS59629,1956,80,43.28651849,HDPE,2013
RS59654,1959,80,75.44935304,HDPE,2013
RS59664,1970,100,16.26652383,CU,2011
RS59670,1988,125,6.429850271,GI,2012
RS59674,1969,125,63.43992899,HDPE,2002
RS59682,1966,150,239.0925928,HDPE,2007
RS59689,1962,150,7.551848145,CU,2008
RS59695,1947,100,123.0778319,HDPE,2003
RS59695,1947,100,123.0778319,HDPE,2004
RS59695,1947,100,123.0778319,HDPE,2007
RS59695,1947,100,123.0778319,HDPE,2010
RS59695,1947,100,123.0778319,HDPE,2011
RS59695,1947,100,123.0778319,HDPE,2011
RS59695,1947,100,123.0778319,HDPE,2011
RS59695,1947,100,123.0778319,HDPE,2011
RS59695,1947,100,123.0778319,HDPE,2011
RS59695,1947,100,123.0778319,HDPE,2012
RS59695,1947,100,123.0778319,HDPE,2013
RS59696,1953,100,58.50697052,HDPE,2004
RS59696,1953,100,58.50697052,HDPE,2008
RS5970,1955,100,90.13982467,HDPE,2006
RS59700,1967,80,14.89863826,HDPE,2008
RS59708,1959,225,145.5983743,CU,2009
RS59709,1963,225,50.75446618,CU,2003
RS59709,1963,225,50.75446618,CU,2004
RS59709,1963,225,50.75446618,CU,2005
RS59709,1963,225,50.75446618,CU,2013
RS59714,1965,125,114.0891433,CU,2004
RS59714,1965,125,114.0891433,CU,2004
RS59714,1965,125,114.0891433,CU,2005
RS59714,1965,125,114.0891433,CU,2009
RS59714,1965,125,114.0891433,CU,2013
RS59714,1965,125,114.0891433,CU,2015
RS5972,1956,80,15.24911711,HDPE,2012
RS59747,1986,150,47.99312029,GI,2013
RS59752,1973,150,26.4668263,CU,2005
RS59752,1973,150,26.4668263,CU,2005
RS59752,1973,150,26.4668263,CU,2011
RS59752,1973,150,26.4668263,CU,2012
RS59755,1998,100,23.04441768,GI,2008
RS59755,1998,100,23.04441768,GI,2015
RS59764,1945,125,15.95055912,HDPE,2006
RS59764,1945,125,15.95055912,HDPE,2011
RS59802,1951,150,70.60913711,HDPE,2006
RS59802,1951,150,70.60913711,HDPE,2006
RS59835,1957,100,81.76024139,HDPE,2012
RS59838,1945,150,9.666249373,HDPE,2005
RS59863,1975,125,36.13775848,HDPE,2007
RS59863,1975,125,36.13775848,HDPE,2011
RS59896,1975,125,289.7149014,HDPE,2010
RS59945,1959,100,30.85454183,HDPE,2005
RS59946,1958,80,22.21884992,CU,2008
RS59951,1961,80,41.55229435,HDPE,2002
RS59970,1973,125,52.81589301,HDPE,2002
RS59970,1973,125,52.81589301,HDPE,2003
RS59993,1967,100,66.45498845,HDPE,2006
RS6001,1988,125,5.384935419,GI,2014
RS60011,1978,100,62.52784601,CU,2005
RS60026,1964,80,18.39652487,CU,2010
RS60031,1977,100,75.16989416,CU,2006
RS60031,1977,100,75.16989416,CU,2013
RS60033,1978,80,8.778498197,CU,2012
RS60034,1976,80,83.90147854,HDPE,2007
RS60034,1976,80,83.90147854,HDPE,2010
RS60035,1979,100,68.32555216,CU,2007
RS60035,1979,100,68.32555216,CU,2013
RS60038,1978,80,48.94579696,HDPE,2007
RS60062,1965,125,11.11494946,CU,2004
RS60062,1965,125,11.11494946,CU,2014
RS60072,1967,100,16.01720722,CU,2005
RS60077,1966,100,286.8509553,HDPE,2005
RS60083,1973,80,71.98181006,HDPE,2013
RS60084,1969,80,9.015442743,CU,2011
RS60088,1971,300,210.2415473,CU,2010
RS60112,1976,150,69.71364418,CU,2003
RS60112,1976,150,69.71364418,CU,2005
RS60112,1976,150,69.71364418,CU,2007
RS60112,1976,150,69.71364418,CU,2008
RS60122,1969,125,52.75511214,HDPE,2000
RS60122,1969,125,52.75511214,HDPE,2004
RS60130,1972,80,86.97281335,HDPE,2014
RS60170,1992,80,14.28847521,MPVC,2007
RS60316,1995,100,19.83344034,GI,2013
RS60337,1966,250,246.934111,CU,2011
RS60349,1970,125,558.4393366,HDPE,2005
RS60362,1903,80,331.1521918,CU,2007
RS60392,1966,80,145.2185029,CU,2012
RS60399,1910,125,474.4545157,CU,2005
RS60402,1909,125,276.4282654,CU,2015
RS60403,1914,125,420.3996859,CU,2009
RS60409,1962,125,174.6865157,CU,2001
RS60409,1962,125,174.6865157,CU,2002
RS60409,1962,125,174.6865157,CU,2009
RS60409,1962,125,174.6865157,CU,2009
RS60409,1962,125,174.6865157,CU,2010
RS60409,1962,125,174.6865157,CU,2012
RS60411,1965,150,512.3905879,CU,2004
RS60412,1967,125,37.15708172,CU,2004
RS60412,1967,125,37.15708172,CU,2010
RS60450,1985,100,60.91060854,HDPE,2015
RS60454,1908,100,126.9012319,CU,2003
RS60470,1961,125,8.869908005,CU,2006
RS60480,1926,100,96.13826091,CU,2004
RS60538,1967,80,288.8316202,HDPE,2006
RS60538,1967,80,288.8316202,HDPE,2008
RS60538,1967,80,288.8316202,HDPE,2008
RS60538,1967,80,288.8316202,HDPE,2012
RS60570,1961,80,329.9904961,HDPE,2012
RS60571,1957,150,102.7084953,HDPE,2013
RS60575,1965,100,57.76955482,HDPE,2001
RS6061,1969,150,113.8147483,HDPE,2007
RS6062,1975,150,11.0667131,CU,2004
RS60621,1970,100,24.95288561,CU,2015
RS6067,1970,100,163.0265528,HDPE,2004
RS6067,1970,100,163.0265528,HDPE,2009
RS6067,1970,100,163.0265528,HDPE,2015
RS60675,1971,80,17.39735545,CU,2008
RS60677,1969,80,11.438378,CU,2003
RS6068,1971,100,20.3402625,CU,2004
RS6068,1971,100,20.3402625,CU,2007
RS6068,1971,100,20.3402625,CU,2011
RS60691,1973,150,160.8250434,CU,2007
RS6070,1963,125,158.3927029,HDPE,2010
RS60703,1963,80,13.92756574,CU,2004
RS60705,1948,80,6.591150687,CU,2012
RS60707,1967,80,56.92404665,CU,2012
RS6071,1974,100,20.67990508,CU,2014
RS6071,1974,100,20.67990508,CU,2015
RS60728,1976,150,176.9616734,CU,2013
RS60728,1976,150,176.9616734,CU,2014
RS60730,1975,150,218.1391112,CU,2007
RS60732,1947,150,10.14711704,CU,2003
RS60743,1975,125,36.05080275,CU,2007
RS60745,1952,125,69.10788641,CU,2001
RS60745,1952,125,69.10788641,CU,2003
RS60745,1952,125,69.10788641,CU,2006
RS60745,1952,125,69.10788641,CU,2008
RS60749,1924,80,75.34726701,CU,2003
RS60749,1924,80,75.34726701,CU,2009
RS60752,1963,125,11.37570425,CU,2010
RS60763,1986,150,215.8941615,HDPE,2010
RS60764,1907,150,76.84304443,CU,2007
RS60766,1970,150,218.6842757,CU,2001
RS60766,1970,150,218.6842757,CU,2002
RS60766,1970,150,218.6842757,CU,2002
RS60766,1970,150,218.6842757,CU,2003
RS60766,1970,150,218.6842757,CU,2010
RS6077,1977,150,91.19903385,HDPE,2009
RS60772,1970,125,120.4991989,CU,2005
RS60786,1960,80,24.7867766,CU,2003
RS60786,1960,80,24.7867766,CU,2014
RS6079,1973,125,38.91516403,HDPE,2012
RS60791,1958,80,73.69841522,CU,2005
RS60793,1957,100,13.04189164,CU,2008
RS60829,1960,100,87.66331987,CU,2005
RS60829,1960,100,87.66331987,CU,2011
RS60829,1960,100,87.66331987,CU,2012
RS60831,1913,80,136.2443649,CU,2011
RS60835,1963,80,175.8677292,CU,2001
RS60835,1963,80,175.8677292,CU,2001
RS60835,1963,80,175.8677292,CU,2005
RS60835,1963,80,175.8677292,CU,2005
RS60835,1963,80,175.8677292,CU,2007
RS60835,1963,80,175.8677292,CU,2007
RS6085,1973,80,16.85237937,CU,2002
RS60858,1969,125,4.780768637,CU,2005
